5/6/2022, 1:50:31 PM: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
5/6/2022, 1:51:09 PM: 97,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,E0AE 
5/6/2022, 1:51:54 PM: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
5/6/2022, 1:52:32 PM: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
5/6/2022, 1:53:48 PM: 99,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,9295 
5/6/2022, 1:54:26 PM: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
5/6/2022, 1:55:31 PM: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
5/6/2022, 1:56:09 PM: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
5/6/2022, 1:56:47 PM: 97,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,5E29 
5/6/2022, 1:57:31 PM: 88,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,3B2B 
5/6/2022, 1:58:09 PM: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
5/6/2022, 1:59:26 PM: 99,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,2C12 
5/6/2022, 2:00:04 PM: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
5/6/2022, 2:01:08 PM: 88,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,3B2B 
5/6/2022, 2:01:46 PM: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
5/6/2022, 2:02:25 PM: 97,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,E0AE 
5/6/2022, 2:03:09 PM: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
5/6/2022, 2:03:47 PM: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
5/6/2022, 2:05:03 PM: 99,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,9295 
5/6/2022, 2:05:41 PM: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
5/6/2022, 2:06:46 PM: 88,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,3B2B 
5/6/2022, 2:07:24 PM: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
5/6/2022, 2:08:02 PM: 97,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,5E29 
5/6/2022, 2:08:46 PM: 88,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,3B2B 
5/6/2022, 2:09:24 PM: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
5/6/2022, 2:10:41 PM: 99,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,9295 
5/6/2022, 2:11:19 PM: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
5/6/2022, 2:12:23 PM: 88,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,3B2B 
5/6/2022, 2:13:01 PM: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
5/6/2022, 2:13:40 PM: 97,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,E0AE 
5/6/2022, 2:14:24 PM: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
5/6/2022, 2:15:02 PM: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
5/6/2022, 2:16:18 PM: 99,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,9295 
5/6/2022, 2:16:56 PM: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
5/6/2022, 2:18:01 PM: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC  
6.5.2022. 14:27:33: 99,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,9295 
6.5.2022. 14:28:11: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:29:16: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
6.5.2022. 14:29:54: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:30:32: 97,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,5E29 
6.5.2022. 14:31:16: 88,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,3B2B 
6.5.2022. 14:31:54: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:33:11: 99,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,9295 
6.5.2022. 14:33:49: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:34:53: 88,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,3B2B 
6.5.2022. 14:35:32: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
6.5.2022. 14:36:10: 97,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,E0AE 
6.5.2022. 14:36:54: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
6.5.2022. 14:37:32: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:38:48: 99,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,9295 
6.5.2022. 14:39:26: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:40:31: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
6.5.2022. 14:41:09: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:41:47: 97,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,5E29 
6.5.2022. 14:42:31: 88,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,3B2B 
6.5.2022. 14:43:09: 98,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,7F16 
6.5.2022. 14:44:26: 99,002,002,Err,Err,Err,0046,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,2C12 
6.5.2022. 14:45:04: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:46:09: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
6.5.2022. 14:46:47: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:47:25: 97,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,E0AE 
6.5.2022. 14:48:09: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
6.5.2022. 14:48:47: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:50:03: 99,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,9295 
6.5.2022. 14:50:41: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:51:46: 88,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,85AC 
6.5.2022. 14:52:24: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
6.5.2022. 14:53:02: 97,002,002,Err,Err,Err,0045,0882,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,A648 
6.5.2022. 14:53:46: 88,002,002,Err,Err,Err,0045,0882,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C34A 
6.5.2022. 14:54:24: 98,002,002,Err,Err,Err,0045,0881,1020,0,0,0,0,0,0700,0600,0500,0000,0,0,0,0000,0,11111,22222,55555,33333,4444444444,5555555555555555555555,111.22x.33x.444,M55A555555555,666,11.0_,C191 
